trans_id,user_id,merchant_id,device_id,amount,timestamp
t_20158,user_3434,merch_1810,device_1977,459.87,2025-10-14T10:28:10.765812
t_20159,user_3813,merch_473,device_427,1179.75,2025-12-25T00:44:26.765812
t_20160,user_2971,merch_1727,device_1604,7000.0,2025-10-16T04:07:15.766817
t_20161,user_1757,merch_1178,device_972,638.41,2025-10-05T07:34:04.766817
t_20162,user_194,merch_2497,device_1375,3640.3,2025-12-01T21:15:52.767821
t_20163,user_3896,merch_1296,device_716,179.44,2025-12-18T01:03:58.767821
t_20164,user_2980,merch_2073,device_1628,3193.62,2025-10-27T01:39:25.768825
t_20165,user_3769,merch_1613,device_1896,1374.2,2025-12-21T19:48:02.769846
t_20166,user_307,merch_1213,device_355,625.89,2025-10-14T01:40:56.769846
t_20167,user_2509,merch_1818,device_1544,229.69,2025-11-07T04:39:51.770851
t_20168,user_3914,merch_632,device_1166,579.59,2025-11-19T22:57:07.770851
t_20169,user_1607,merch_810,device_1138,1131.03,2025-11-17T22:35:48.771856
t_20170,user_761,merch_380,device_1204,915.89,2025-10-08T23:25:57.771856
t_20171,user_1275,merch_1595,device_1931,4479.3,2025-11-29T17:27:41.772860
t_20172,user_3680,merch_607,device_1953,478.01,2025-10-25T00:58:26.773864
t_20173,user_2908,merch_1967,device_1124,1194.52,2025-10-18T09:19:59.773864
t_20174,user_820,merch_1321,device_585,3218.99,2025-11-29T17:09:06.774869
t_20175,user_862,merch_137,device_1817,1757.85,2025-10-20T03:39:09.774869
t_20176,user_554,merch_286,device_739,797.74,2025-11-06T18:22:30.775873
t_20177,user_942,merch_75,device_645,5495.44,2025-11-03T04:04:04.775873
t_20178,user_3022,merch_1301,device_1571,7000.0,2025-10-14T00:13:31.776878
t_20179,user_1394,merch_2233,device_1541,942.56,2025-12-07T00:11:53.777882
t_20180,user_1259,merch_199,device_834,677.56,2025-10-30T16:23:38.777882
t_20181,user_2229,merch_2449,device_73,2146.07,2025-10-10T23:15:51.778887
t_20182,user_2014,merch_2046,device_694,1899.05,2025-11-20T04:18:52.778887
t_20183,user_2451,merch_2176,device_1383,554.34,2025-12-10T01:21:58.779911
t_20184,user_1461,merch_2353,device_704,777.61,2025-10-30T03:37:48.779911
t_20185,user_1288,merch_197,device_415,431.43,2025-11-21T06:14:38.780919
t_20186,user_3942,merch_1159,device_477,2351.28,2025-10-24T13:50:14.781925
t_20187,user_2269,merch_1984,device_1942,1321.69,2025-10-30T09:43:05.781925
t_20188,user_1735,merch_1484,device_226,1146.39,2025-11-14T04:16:20.782930
t_20189,user_680,merch_1740,device_1171,574.32,2025-11-24T22:34:51.782930
t_20190,user_1402,merch_500,device_644,2357.61,2025-12-03T00:58:24.783935
t_20191,user_1857,merch_2042,device_602,1035.28,2025-12-03T03:06:39.783935
t_20192,user_3887,merch_1581,device_1351,2888.73,2025-11-26T10:19:43.784957
t_20193,user_2978,merch_118,device_1731,585.92,2025-12-27T11:46:24.785962
t_20194,user_2228,merch_696,device_1799,678.83,2025-12-21T06:13:06.785962
t_20195,user_2285,merch_1024,device_1704,782.28,2025-11-22T21:53:07.786967
t_20196,user_874,merch_227,device_1804,567.68,2025-11-11T09:11:26.786967
t_20197,user_2781,merch_2398,device_1431,3321.26,2025-12-19T13:12:19.787972
t_20198,user_1140,merch_1952,device_1245,3076.26,2025-11-13T21:38:44.787972
t_20199,user_2194,merch_1868,device_17,2829.06,2025-10-01T17:35:08.788976
t_20200,user_3216,merch_1681,device_1478,1825.33,2025-12-28T00:04:26.789981
t_20201,user_1233,merch_948,device_421,605.01,2025-11-03T17:46:18.789981
t_20202,user_2865,merch_2385,device_1532,1113.61,2025-11-20T08:18:48.790986
t_20203,user_2577,merch_883,device_1252,704.38,2025-10-22T04:17:40.790986
t_20204,user_2542,merch_1203,device_666,1252.76,2025-10-09T14:57:26.791990
t_20205,user_1051,merch_905,device_1058,511.24,2025-12-28T12:54:26.791990
t_20206,user_1964,merch_1142,device_1751,333.65,2025-11-25T00:26:55.792994
t_20207,user_3232,merch_2137,device_1464,661.85,2025-12-08T07:17:04.793999
t_20208,user_959,merch_1093,device_273,1101.75,2025-10-27T12:42:06.793999
t_20209,user_1805,merch_64,device_1789,1435.5,2025-10-01T00:45:09.795004
t_20210,user_2716,merch_1587,device_125,2080.84,2025-11-04T15:27:19.795004
t_20211,user_866,merch_1476,device_1219,730.65,2025-11-04T21:37:06.796032
t_20212,user_1321,merch_1057,device_1110,1904.49,2025-11-20T04:36:08.796032
t_20213,user_3671,merch_726,device_608,1626.12,2025-11-06T13:42:04.797038
t_20214,user_3424,merch_997,device_1057,584.32,2025-10-03T14:48:25.797038
t_20215,user_3435,merch_1473,device_37,3320.21,2025-11-13T05:26:53.798043
t_20216,user_3252,merch_778,device_1510,2648.91,2025-11-01T16:56:56.799047
t_20217,user_246,merch_1092,device_1932,711.6,2025-12-07T13:11:16.799047
t_20218,user_2300,merch_2446,device_770,215.16,2025-12-02T14:13:42.800067
t_20219,user_1045,merch_1764,device_309,1150.28,2025-12-01T12:40:39.800067
t_20220,user_659,merch_457,device_1680,6104.29,2025-12-18T10:23:30.801072
t_20221,user_1407,merch_2179,device_1039,2223.21,2025-10-05T04:53:05.801072
t_20222,user_2306,merch_81,device_1991,1611.04,2025-10-15T04:07:38.802076
t_20223,user_3116,merch_612,device_1253,4317.6,2025-10-08T22:06:36.803081
t_20224,user_2248,merch_2483,device_893,3678.54,2025-10-30T14:38:39.803081
t_20225,user_3829,merch_602,device_190,4594.5,2025-10-26T10:02:42.804085
t_20226,user_2089,merch_1103,device_1529,514.5,2025-10-21T18:45:30.804085
t_20227,user_3618,merch_755,device_1663,988.79,2025-10-14T09:37:43.805090
t_20228,user_1312,merch_1907,device_1775,1545.56,2025-12-10T07:30:32.805090
t_20229,user_2549,merch_1710,device_129,3182.03,2025-12-27T08:37:38.806095
t_20230,user_2615,merch_699,device_410,3489.87,2025-12-16T23:52:17.806095
t_20231,user_44,merch_1332,device_501,5192.15,2025-10-18T05:42:44.807099
t_20232,user_2086,merch_1876,device_518,423.65,2025-12-28T02:55:13.808104
t_20233,user_2804,merch_272,device_1018,1242.05,2025-10-24T06:06:04.808104
t_20234,user_545,merch_875,device_1781,797.74,2025-11-12T07:07:22.809109
t_20235,user_3969,merch_605,device_1048,859.13,2025-11-28T18:57:27.809109
t_20236,user_3152,merch_1455,device_1944,7000.0,2025-12-17T23:03:24.810113
t_20237,user_659,merch_1510,device_334,769.57,2025-10-28T16:13:00.810113
t_20238,user_3792,merch_245,device_822,5888.92,2025-12-18T20:15:49.811118
t_20239,user_3586,merch_2396,device_147,3830.51,2025-12-27T03:36:55.812140
t_20240,user_942,merch_2204,device_1913,4608.04,2025-11-21T16:51:17.812140
t_20241,user_3925,merch_2265,device_541,2646.91,2025-11-29T15:25:42.813145
t_20242,user_3570,merch_1012,device_1099,759.69,2025-12-04T23:51:59.813145
t_20243,user_341,merch_420,device_190,1544.94,2025-10-11T14:59:05.814150
t_20244,user_2427,merch_2240,device_1764,2804.41,2025-10-24T09:25:51.814150
t_20245,user_833,merch_1975,device_1236,2628.35,2025-11-20T11:05:19.815170
t_20246,user_1212,merch_65,device_29,675.79,2025-11-25T05:11:59.816175
t_20247,user_999,merch_1653,device_1985,737.69,2025-12-16T16:05:41.816175
t_20248,user_1328,merch_1139,device_153,916.59,2025-12-19T23:15:18.817180
t_20249,user_365,merch_739,device_103,1257.64,2025-11-11T11:46:35.817180
t_20250,user_572,merch_1120,device_747,5294.64,2025-10-29T01:27:15.818184
t_20251,user_2650,merch_399,device_497,4928.4,2025-11-02T20:22:22.818184
t_20252,user_2293,merch_1363,device_1924,1116.46,2025-10-17T08:38:19.819188
t_20253,user_524,merch_37,device_1657,429.69,2025-11-02T13:24:17.819188
t_20254,user_3588,merch_783,device_1483,1191.99,2025-12-06T05:14:37.820193
t_20255,user_2267,merch_1607,device_954,1834.21,2025-12-12T01:22:35.821197
t_20256,user_97,merch_2078,device_1035,548.28,2025-11-01T16:47:15.821197
t_20257,user_622,merch_1149,device_87,1291.13,2025-11-27T21:51:21.822201
t_20258,user_620,merch_951,device_1893,3647.0,2025-12-09T11:12:04.822201
t_20259,user_2938,merch_557,device_704,1495.1,2025-10-08T11:47:29.823206
t_20260,user_3592,merch_689,device_1386,1189.15,2025-10-07T13:04:15.823206
t_20261,user_1747,merch_1127,device_1780,2249.88,2025-12-23T09:15:54.824211
t_20262,user_186,merch_815,device_996,1491.4,2025-10-21T11:47:37.825215
t_20263,user_3566,merch_1559,device_1862,3531.5,2025-12-09T18:07:07.825215
t_20264,user_650,merch_372,device_1492,382.83,2025-10-25T22:34:27.826219
t_20265,user_2897,merch_2115,device_1625,1333.61,2025-10-26T22:28:32.826219
t_20266,user_247,merch_1497,device_1299,2210.48,2025-12-25T00:09:38.827223
t_20267,user_2728,merch_2005,device_1569,344.06,2025-11-21T17:30:12.827223
t_20268,user_1997,merch_1110,device_650,3490.64,2025-12-14T22:10:01.828289
t_20269,user_2377,merch_2497,device_1128,6503.97,2025-11-13T08:44:54.829298
t_20270,user_1677,merch_1621,device_1409,439.3,2025-10-20T12:31:35.829298
t_20271,user_2421,merch_2160,device_1912,394.76,2025-12-16T09:06:58.830322
t_20272,user_578,merch_1289,device_458,737.73,2025-11-30T06:52:41.831326
t_20273,user_1361,merch_256,device_483,5947.03,2025-10-14T23:49:51.831326
t_20274,user_484,merch_2480,device_1755,1977.06,2025-12-28T02:59:07.832330
t_20275,user_1034,merch_1892,device_1904,3523.78,2025-12-25T11:16:36.832330
t_20276,user_1768,merch_2166,device_972,514.07,2025-11-11T11:40:34.833335
t_20277,user_1759,merch_80,device_322,1806.97,2025-09-30T01:12:47.833335
t_20278,user_252,merch_1974,device_1649,656.12,2025-12-24T23:36:55.834339
t_20279,user_3750,merch_859,device_987,1003.19,2025-12-06T11:33:06.835343
t_20280,user_93,merch_1749,device_1029,819.81,2025-11-12T02:24:49.835343
t_20281,user_1097,merch_1243,device_1879,1631.03,2025-11-21T04:44:30.836348
t_20282,user_489,merch_740,device_1752,4480.33,2025-12-27T14:43:00.836348
t_20283,user_3726,merch_2145,device_1092,7000.0,2025-12-19T23:33:39.837352
t_20284,user_739,merch_1075,device_677,5518.81,2025-10-08T12:08:22.837352
t_20285,user_1535,merch_1779,device_1294,1339.57,2025-10-03T22:15:55.838356
t_20286,user_666,merch_2269,device_537,6620.83,2025-11-21T15:42:20.838356
t_20287,user_3439,merch_1476,device_665,445.1,2025-11-01T12:34:44.839360
t_20288,user_1299,merch_2411,device_1938,2127.8,2025-12-22T22:40:54.840364
t_20289,user_3374,merch_1156,device_1607,1208.27,2025-12-16T22:00:05.840364
t_20290,user_3270,merch_1461,device_956,1373.55,2025-12-06T05:06:06.841368
t_20291,user_3960,merch_432,device_808,3459.54,2025-12-20T14:18:26.841368
t_20292,user_2978,merch_367,device_568,237.28,2025-12-25T07:32:14.842372
t_20293,user_651,merch_731,device_63,1838.52,2025-12-22T05:49:15.842372
t_20294,user_2059,merch_2486,device_1593,250.37,2025-11-07T04:04:58.843451
t_20295,user_3935,merch_2372,device_1230,668.72,2025-12-09T23:54:22.844472
t_20296,user_3249,merch_1710,device_441,2220.64,2025-10-02T20:29:17.844472
t_20297,user_2597,merch_873,device_944,676.44,2025-10-10T12:49:16.845476
t_20298,user_3590,merch_572,device_1674,922.78,2025-12-09T14:20:14.845476
t_20299,user_59,merch_114,device_1142,1770.41,2025-12-19T13:56:44.846481
t_20300,user_127,merch_26,device_783,646.81,2025-10-09T21:31:32.846481
t_20301,user_3852,merch_709,device_3,395.86,2025-10-07T18:01:56.847485
t_20302,user_2171,merch_1802,device_1346,2956.07,2025-12-05T20:13:06.848490
t_20303,user_3007,merch_2270,device_1850,1112.44,2025-12-03T11:18:12.848490
t_20304,user_715,merch_1993,device_661,359.43,2025-12-20T20:00:07.849494
t_20305,user_865,merch_1078,device_1115,314.56,2025-12-03T16:56:20.849494
t_20306,user_422,merch_2000,device_722,672.51,2025-12-17T21:58:45.850498
t_20307,user_1770,merch_850,device_1308,2915.22,2025-12-23T19:53:32.850498
t_20308,user_2673,merch_1163,device_753,732.59,2025-11-11T22:37:49.851502
t_20309,user_2613,merch_827,device_1257,743.66,2025-11-29T18:48:42.852506
t_20310,user_2889,merch_2090,device_1450,1700.8,2025-10-07T22:44:41.852506
t_20311,user_184,merch_938,device_1188,3331.56,2025-12-28T12:03:16.853511
t_20312,user_216,merch_2348,device_469,307.08,2025-11-28T05:21:20.853511
t_20313,user_3292,merch_682,device_1815,1957.33,2025-11-14T02:59:28.854515
t_20314,user_2335,merch_2336,device_585,5891.7,2025-10-26T17:59:22.854515
t_20315,user_2466,merch_7,device_313,268.25,2025-12-02T19:11:37.855520
t_20316,user_3007,merch_1633,device_105,2242.33,2025-12-27T05:57:00.855520
t_20317,user_193,merch_1735,device_1652,1129.71,2025-10-03T21:28:56.856524
t_20318,user_2080,merch_295,device_452,496.66,2025-10-02T21:12:11.857528
t_20319,user_3843,merch_1157,device_1133,369.35,2025-12-10T17:14:11.857528
t_20320,user_3035,merch_2035,device_1310,856.59,2025-11-23T08:58:07.858616
t_20321,user_699,merch_1904,device_1046,922.13,2025-11-12T23:13:58.858616
t_20322,user_2277,merch_341,device_1160,4491.48,2025-10-18T08:10:23.859637
t_20323,user_1157,merch_1304,device_1928,2915.43,2025-10-09T17:20:30.860642
t_20324,user_429,merch_1353,device_841,533.93,2025-10-03T11:35:33.860642
t_20325,user_2045,merch_740,device_43,4885.49,2025-11-23T23:00:16.861647
t_20326,user_25,merch_2128,device_1833,1551.56,2025-10-15T23:59:41.861647
t_20327,user_1896,merch_1751,device_238,171.16,2025-10-11T15:35:11.862651
t_20328,user_3469,merch_749,device_938,2036.06,2025-10-24T22:03:37.862651
t_20329,user_2859,merch_1714,device_1793,3790.12,2025-10-23T09:08:18.863655
t_20330,user_548,merch_2041,device_617,617.83,2025-12-19T23:05:43.863655
t_20331,user_1868,merch_309,device_1455,2633.37,2025-11-20T06:54:29.864660
t_20332,user_2574,merch_2297,device_68,298.71,2025-11-20T03:59:36.865664
t_20333,user_2144,merch_40,device_1832,1657.43,2025-11-28T07:44:21.865664
t_20334,user_1262,merch_1660,device_1151,4486.98,2025-11-11T12:35:05.866668
t_20335,user_2824,merch_1707,device_1296,754.26,2025-12-14T10:25:20.866668
t_20336,user_3197,merch_369,device_1973,4509.86,2025-11-26T01:22:37.867673
t_20337,user_1928,merch_234,device_524,1319.66,2025-11-22T01:35:26.867673
t_20338,user_1248,merch_2477,device_1750,1711.34,2025-12-18T07:16:38.868677
t_20339,user_3701,merch_1861,device_1348,1277.69,2025-11-20T03:35:42.869682
t_20340,user_3142,merch_2223,device_1639,794.69,2025-10-26T13:54:01.869682
t_20341,user_1236,merch_2377,device_334,815.46,2025-10-26T09:28:45.870685
t_20342,user_2008,merch_1136,device_1187,552.91,2025-11-02T05:06:53.870685
t_20343,user_1139,merch_955,device_1903,5748.4,2025-12-15T23:04:10.871690
t_20344,user_991,merch_836,device_1339,483.05,2025-10-17T07:30:13.871690
t_20345,user_3758,merch_1826,device_1567,578.2,2025-12-21T05:42:28.872694
t_20346,user_3126,merch_1914,device_228,645.8,2025-10-04T00:32:40.873722
t_20347,user_1407,merch_2097,device_1779,3189.94,2025-11-28T06:14:05.873722
t_20348,user_2801,merch_942,device_247,914.44,2025-10-04T17:53:09.874741
t_20349,user_1214,merch_2389,device_1361,4977.62,2025-10-27T09:25:57.874741
t_20350,user_1626,merch_370,device_151,566.14,2025-12-25T22:07:39.875745
t_20351,user_386,merch_922,device_504,3275.22,2025-12-24T15:10:42.875745
t_20352,user_1511,merch_1939,device_1842,1010.35,2025-12-15T19:00:20.876750
t_20353,user_3599,merch_2470,device_99,4332.54,2025-10-01T04:31:55.876750
t_20354,user_3709,merch_537,device_1352,533.39,2025-11-11T13:15:26.877754
t_20355,user_2138,merch_1873,device_900,581.88,2025-12-24T12:44:24.878758
t_20356,user_2243,merch_1742,device_1302,822.52,2025-12-24T07:18:02.878758
t_20357,user_1288,merch_681,device_916,7000.0,2025-11-16T09:19:37.879762
t_20358,user_1117,merch_900,device_1959,6888.3,2025-12-03T04:44:43.879762
t_20359,user_709,merch_455,device_1404,1370.62,2025-12-05T17:16:42.880767
t_20360,user_502,merch_200,device_626,456.27,2025-10-13T19:16:26.880767
t_20361,user_678,merch_42,device_41,498.21,2025-12-25T04:00:11.881771
t_20362,user_2143,merch_1942,device_1273,915.63,2025-10-02T08:23:36.882776
t_20363,user_3215,merch_1042,device_1159,279.34,2025-11-16T03:50:56.882776
t_20364,user_1105,merch_2301,device_896,2237.93,2025-12-20T08:23:38.883780
t_20365,user_367,merch_1026,device_820,1290.28,2025-12-26T08:47:45.883780
t_20366,user_3303,merch_1762,device_1132,1157.22,2025-12-18T16:40:54.884784
t_20367,user_3326,merch_376,device_1805,599.44,2025-12-26T01:34:15.884784
t_20368,user_2868,merch_798,device_927,1071.9,2025-12-23T15:51:39.885788
t_20369,user_381,merch_29,device_1169,1460.53,2025-11-25T00:12:27.885788
t_20370,user_1945,merch_74,device_201,588.95,2025-11-30T13:23:14.886793
t_20371,user_2408,merch_637,device_1416,394.63,2025-12-05T15:30:28.887797
t_20372,user_3629,merch_2231,device_609,1787.97,2025-12-20T11:52:26.887797
t_20373,user_231,merch_1793,device_1402,2435.17,2025-10-15T18:07:42.888821
t_20374,user_707,merch_968,device_810,1317.12,2025-12-18T12:16:42.888821
t_20375,user_631,merch_1037,device_840,7000.0,2025-10-03T21:49:11.889843
t_20376,user_3070,merch_2459,device_728,1625.22,2025-11-20T08:41:24.890848
t_20377,user_3069,merch_1719,device_1202,335.28,2025-12-19T14:36:43.890848
t_20378,user_1889,merch_1522,device_1794,3666.97,2025-12-20T17:32:13.891853
t_20379,user_1837,merch_392,device_1936,1057.69,2025-11-03T05:15:34.891853
t_20380,user_1678,merch_66,device_521,546.41,2025-12-16T10:11:09.892857
t_20381,user_1351,merch_2396,device_1120,1036.29,2025-11-07T15:57:13.892857
t_20382,user_2780,merch_70,device_1876,1495.65,2025-12-12T01:08:12.893861
t_20383,user_1581,merch_600,device_730,1353.81,2025-10-12T08:14:01.894866
t_20384,user_2577,merch_1121,device_148,1576.1,2025-10-05T08:19:18.894866
t_20385,user_1632,merch_337,device_787,1458.44,2025-10-29T17:38:24.895870
t_20386,user_3775,merch_494,device_1639,2213.01,2025-11-11T15:06:40.895870
t_20387,user_3174,merch_2142,device_1971,1195.51,2025-11-27T06:39:11.896875
t_20388,user_610,merch_775,device_1825,1235.5,2025-10-08T12:00:55.896875
t_20389,user_2870,merch_85,device_276,644.29,2025-10-25T21:08:59.897879
t_20390,user_2654,merch_1015,device_438,417.01,2025-11-26T17:53:20.897879
t_20391,user_2083,merch_1310,device_724,1921.33,2025-11-21T02:56:43.898884
t_20392,user_852,merch_525,device_502,893.6,2025-11-06T02:20:30.899888
t_20393,user_3092,merch_1713,device_757,4896.15,2025-12-21T22:36:02.899888
t_20394,user_944,merch_377,device_1773,3606.09,2025-12-06T06:04:58.900892
t_20395,user_3580,merch_1019,device_1200,2847.5,2025-11-16T07:02:37.900892
t_20396,user_706,merch_1812,device_1247,1100.39,2025-12-18T15:18:03.901897
t_20397,user_2818,merch_1736,device_465,619.7,2025-11-28T12:35:50.901897
t_20398,user_2946,merch_557,device_1612,1149.52,2025-10-07T00:44:34.902902
t_20399,user_2869,merch_2407,device_713,6504.12,2025-11-07T00:19:08.903906
t_20400,user_188,merch_1503,device_1374,4163.85,2025-12-05T04:20:32.903906
t_20401,user_1241,merch_921,device_756,2088.84,2025-10-27T21:26:54.905032
t_20402,user_1846,merch_169,device_726,366.91,2025-12-05T13:24:46.905032
t_20403,user_2835,merch_1953,device_533,533.41,2025-11-08T04:54:21.906042
t_20404,user_2261,merch_620,device_1967,2507.57,2025-10-01T12:17:49.906042
t_20405,user_2531,merch_188,device_766,1926.82,2025-11-08T06:09:33.907048
t_20406,user_2804,merch_210,device_7,1352.48,2025-11-23T22:24:44.907048
t_20407,user_3308,merch_331,device_839,4448.51,2025-11-05T05:31:56.908053
t_20408,user_226,merch_2044,device_1008,5155.85,2025-12-27T09:04:45.909057
t_20409,user_1336,merch_1038,device_1603,2951.56,2025-11-26T14:57:21.909057
t_20410,user_3668,merch_1301,device_457,2896.8,2025-12-21T17:01:38.910062
t_20411,user_1641,merch_1302,device_1752,306.19,2025-10-06T19:29:06.910062
t_20412,user_3426,merch_1134,device_1044,4026.37,2025-10-17T23:18:37.911066
t_20413,user_3669,merch_1652,device_670,746.46,2025-11-05T18:46:59.911066
t_20414,user_1020,merch_1877,device_1225,402.05,2025-11-12T18:12:17.912071
t_20415,user_46,merch_1049,device_1086,1936.54,2025-12-12T23:18:51.913076
t_20416,user_56,merch_70,device_371,1876.57,2025-11-07T01:39:48.913076
t_20417,user_2433,merch_1387,device_640,2383.73,2025-11-23T15:18:35.914080
t_20418,user_2196,merch_2419,device_814,122.26,2025-11-30T07:23:19.914080
t_20419,user_2993,merch_1544,device_1464,301.61,2025-10-06T00:23:41.915085
t_20420,user_2563,merch_2270,device_1637,1006.87,2025-10-17T09:59:02.915085
t_20421,user_2586,merch_1183,device_524,649.83,2025-10-13T05:08:00.916090
t_20422,user_2496,merch_534,device_308,2130.75,2025-10-13T22:33:00.916090
t_20423,user_3901,merch_17,device_1759,719.54,2025-10-21T07:18:20.917094
t_20424,user_2105,merch_2353,device_1942,619.1,2025-10-27T01:58:03.918099
t_20425,user_2553,merch_513,device_1508,1173.34,2025-10-11T02:43:53.918099
t_20426,user_3357,merch_1489,device_19,1450.55,2025-10-27T22:50:23.919104
t_20427,user_3168,merch_1993,device_97,520.12,2025-11-29T18:02:51.920149
t_20428,user_2936,merch_1747,device_57,735.1,2025-11-12T06:44:14.921161
t_20429,user_681,merch_2281,device_350,673.5,2025-11-06T17:23:23.922172
t_20430,user_1249,merch_1759,device_1604,1606.89,2025-10-19T21:25:54.923195
t_20431,user_292,merch_1866,device_1970,867.98,2025-10-23T23:54:07.924204
t_20432,user_3480,merch_2104,device_1336,4425.96,2025-11-21T12:38:23.924204
t_20433,user_2278,merch_2425,device_330,541.0,2025-12-04T17:53:39.925560
t_20434,user_1041,merch_1020,device_479,1982.92,2025-12-05T11:38:40.925560
t_20435,user_2219,merch_854,device_899,2536.85,2025-12-22T15:22:15.926564
t_20436,user_2746,merch_1303,device_1517,4228.13,2025-11-05T12:45:55.926564
t_20437,user_519,merch_1138,device_1371,2626.78,2025-12-14T13:18:58.927568
t_20438,user_1740,merch_1764,device_1445,1781.15,2025-11-30T23:30:41.927568
t_20439,user_489,merch_1631,device_934,1004.12,2025-10-27T02:50:21.928573
t_20440,user_332,merch_1876,device_790,721.27,2025-11-23T18:03:59.929577
t_20441,user_3137,merch_2485,device_82,2426.54,2025-10-15T00:02:47.929577
t_20442,user_600,merch_813,device_1832,712.56,2025-12-19T03:37:36.930581
t_20443,user_982,merch_205,device_952,395.65,2025-11-16T06:08:28.930581
t_20444,user_3837,merch_1847,device_169,1287.88,2025-11-26T14:48:21.931585
t_20445,user_2931,merch_389,device_1993,519.56,2025-12-13T23:02:45.931585
t_20446,user_3503,merch_338,device_1296,886.09,2025-10-03T05:05:48.932589
t_20447,user_1412,merch_145,device_1982,663.69,2025-10-26T12:41:18.933594
t_20448,user_1054,merch_558,device_488,7000.0,2025-10-01T22:10:04.933594
t_20449,user_1958,merch_2376,device_904,288.19,2025-12-13T10:03:28.934617
t_20450,user_3577,merch_402,device_202,601.08,2025-11-21T05:35:26.934617
t_20451,user_3719,merch_1052,device_785,868.42,2025-11-01T05:08:12.935654
t_20452,user_3285,merch_590,device_1434,777.57,2025-10-03T04:31:53.935654
t_20453,user_677,merch_1377,device_207,2643.28,2025-12-11T15:55:46.936659
t_20454,user_2512,merch_2394,device_1792,1066.11,2025-10-31T15:00:42.937664
t_20455,user_821,merch_55,device_1175,671.17,2025-12-19T05:40:44.937664
t_20456,user_1036,merch_1515,device_1881,788.89,2025-11-21T03:07:49.938668
t_20457,user_2653,merch_2179,device_771,2904.55,2025-10-19T09:17:25.938668
t_20458,user_3208,merch_1061,device_874,250.45,2025-10-08T14:04:03.939672
t_20459,user_3467,merch_1179,device_797,2214.53,2025-12-21T01:02:51.939672
t_20460,user_3079,merch_2193,device_1263,888.74,2025-12-22T03:00:29.940676
t_20461,user_1639,merch_53,device_448,4754.87,2025-10-26T01:57:05.940676
t_20462,user_1009,merch_1583,device_620,247.58,2025-11-19T07:01:10.941681
t_20463,user_1996,merch_634,device_636,679.89,2025-11-07T08:37:29.942685
t_20464,user_3058,merch_429,device_949,2958.62,2025-11-02T03:22:55.942685
t_20465,user_3114,merch_1050,device_1027,2294.02,2025-11-26T21:38:15.943689
t_20466,user_1457,merch_1738,device_661,329.77,2025-12-12T06:30:34.943689
t_20467,user_3706,merch_93,device_1979,1394.06,2025-10-04T02:17:52.944693
t_20468,user_2978,merch_2326,device_1911,2108.47,2025-09-30T03:20:47.944693
t_20469,user_1916,merch_1741,device_892,573.55,2025-10-19T04:30:14.945697
t_20470,user_952,merch_1253,device_1033,1599.95,2025-12-19T19:45:01.946701
t_20471,user_2054,merch_2292,device_789,288.28,2025-10-31T07:11:46.946701
t_20472,user_2043,merch_2278,device_1732,741.74,2025-12-26T04:41:27.947705
t_20473,user_755,merch_1487,device_1508,413.8,2025-11-04T04:08:23.947705
t_20474,user_3200,merch_1901,device_323,861.64,2025-11-08T20:22:37.948709
t_20475,user_1789,merch_2115,device_1004,1038.9,2025-12-25T14:04:12.948709
t_20476,user_2781,merch_2339,device_1264,497.43,2025-10-30T14:17:39.949728
t_20477,user_3121,merch_544,device_1988,4807.57,2025-12-11T07:27:13.950733
t_20478,user_1897,merch_144,device_1656,501.67,2025-11-03T10:01:28.950733
t_20479,user_490,merch_96,device_398,388.15,2025-09-30T20:32:36.951839
t_20480,user_1889,merch_673,device_1847,1248.33,2025-10-02T18:14:56.952841
t_20481,user_633,merch_1351,device_988,1926.04,2025-11-29T14:16:55.953842
t_20482,user_3601,merch_158,device_454,456.3,2025-11-23T21:04:39.954842
t_20483,user_648,merch_132,device_1982,1453.95,2025-12-02T14:43:59.955842
t_20484,user_3089,merch_910,device_884,2866.2,2025-09-30T18:43:42.955842
t_20485,user_474,merch_1613,device_21,1395.54,2025-12-02T20:49:04.956842
t_20486,user_3678,merch_1248,device_1238,2925.36,2025-11-09T07:44:46.957843
t_20487,user_222,merch_2259,device_1313,533.33,2025-12-05T23:04:14.958844
t_20488,user_260,merch_1957,device_1272,1722.52,2025-12-25T21:35:01.959845
t_20489,user_2613,merch_953,device_1683,1455.53,2025-11-12T15:13:39.959845
t_20490,user_1862,merch_754,device_1333,684.66,2025-12-09T12:54:04.960847
t_20491,user_1965,merch_614,device_1976,4418.88,2025-11-09T15:45:36.961849
t_20492,user_176,merch_1762,device_1490,1392.85,2025-11-03T16:29:11.961849
t_20493,user_2930,merch_399,device_1156,4111.86,2025-11-12T08:35:53.962851
t_20494,user_1066,merch_674,device_724,705.26,2025-12-04T01:30:46.963852
t_20495,user_2308,merch_2063,device_521,997.89,2025-11-12T16:44:59.963852
t_20496,user_3217,merch_1543,device_1433,615.22,2025-11-18T12:59:31.964872
t_20497,user_2871,merch_55,device_1175,1567.94,2025-12-11T06:56:25.964872
t_20498,user_2127,merch_1380,device_388,658.49,2025-12-13T04:28:11.965873
t_20499,user_214,merch_1988,device_434,864.35,2025-11-04T17:43:09.966889
t_20500,user_1172,merch_1637,device_1620,679.57,2025-11-13T09:25:33.966889
t_20501,user_3476,merch_863,device_969,893.83,2025-11-02T16:17:28.967891
t_20502,user_3767,merch_909,device_1766,2054.66,2025-12-09T08:10:10.967891
